Recipe Name,Ingredients' Name,Ingredient List,Product Contains,Product May Contain,Origin,Recipe Brand,Week Start Day
Wagyu Steaks and Miso Butter Sauce with Scorched Wombok and Japanese Rice,Schichimi Togarashi,"Red Pepper, Roasted Orange Peel, Black Sesame Seed, Yellow Sesame Seed, Seaweed, Ginger, Japanese Pepper
Chilli (60%), Orange Peel, Mustard, White Sesame, Black Sesame, Sea Lettuce, Sichuan Pepper (0.1%)",Sesame,"Almond, Brazil Nut, Cashew, Crustacean, Egg, Fish, Gluten, Hazelnut, Lupin, Macadamia, Milk, Mollusc, Peanut, Pecan, Pine Nut, Pistachio, Soy, Sulphites, Walnut, Wheat",0,ms,08/06/2026
Wagyu Steaks and Miso Butter Sauce with Scorched Wombok and Japanese Rice,Sesame Oil,Sesame Seed Oil,Sesame,"Almond, Brazil Nut, Cashew, Crustacean, Egg, Fish, Gluten, Hazelnut, Lupin, Macadamia, Milk, Mollusc, Peanut, Pecan, Pine Nut, Pistachio, Soy, Sulphites, Walnut, Wheat",0,ms,01/06/2026
Wagyu Steaks and Miso Butter Sauce with Scorched Wombok and Japanese Rice,Sesame Oil,Sesame Seed Oil,Sesame,"Almond, Brazil Nut, Cashew, Crustacean, Egg, Fish, Gluten, Hazelnut, Lupin, Macadamia, Milk, Mollusc, Peanut, Pecan, Pine Nut, Pistachio, Soy, Sulphites, Walnut, Wheat",0,ms,08/06/2026
Wagyu Steaks and Miso Butter Sauce with Scorched Wombok and Japanese Rice,Snow Peas,Snow Peas,,,100,ms,01/06/2026
Wagyu Steaks and Miso Butter Sauce with Scorched Wombok and Japanese Rice,Snow Peas,Snow Peas,,,100,ms,08/06/2026
Wagyu Steaks and Miso Butter Sauce with Scorched Wombok and Japanese Rice,Spring Onion,Spring Onion,,,100,ms,01/06/2026
Wagyu Steaks and Miso Butter Sauce with Scorched Wombok and Japanese Rice,Spring Onion,Spring Onion,,,100,ms,08/06/2026
Wagyu Steaks and Miso Butter Sauce with Scorched Wombok and Japanese Rice,Wagyu Rump Steak Beef,Beef (100%),,,100,ms,01/06/2026
Wagyu Steaks and Miso Butter Sauce with Scorched Wombok and Japanese Rice,Wagyu Rump Steak Beef,Beef (100%),,,100,ms,08/06/2026
Wagyu Steaks and Miso Butter Sauce with Scorched Wombok and Japanese Rice,Wasabi Sachet,"Horseradish Powder, Humectant (420), Water, Corn Oil, Salt, Thickener (1450), Mustard Extract, Acidity Regulator (330), Japanese Horseradish, Turmeric Powder, Thickener (415), Colour (133)

Horseradish (31.7%), Humectant (420), Rice Bran Oil, Salt, Stabilizer (1400), Wasabi Japonica (4.5%), Potato Starch, Water, Natural Flavour, Tumeric Acid (330), Acid (330), Thickener (415), Colour (133)",,,0,ms,01/06/2026
Wagyu Steaks and Miso Butter Sauce with Scorched Wombok and Japanese Rice,Wasabi Sachet,"Horseradish Powder, Humectant (420), Water, Corn Oil, Salt, Thickener (1450), Mustard Extract, Acidity Regulator (330), Japanese Horseradish, Turmeric Powder, Thickener (415), Colour (133)

Horseradish (31.7%), Humectant (420), Rice Bran Oil, Salt, Stabilizer (1400), Wasabi Japonica (4.5%), Potato Starch, Water, Natural Flavour, Tumeric Acid (330), Acid (330), Thickener (415), Colour (133)",,,0,ms,08/06/2026
Wagyu Steaks and Miso Butter Sauce with Scorched Wombok and Japanese Rice,Wombok Cabbage ,Chinese Cabbage,,,100,ms,01/06/2026
Wagyu Steaks and Miso Butter Sauce with Scorched Wombok and Japanese Rice,Wombok Cabbage ,Chinese Cabbage,,,100,ms,08/06/2026
"Wagyu Tortellini in Mushroom Broth with Miso, Greens and Sourdough",Banana Shallot,Shallot,,,100,ms,13/07/2026
"Wagyu Tortellini in Mushroom Broth with Miso, Greens and Sourdough",Broccolini,Broccolini,,,100,ms,13/07/2026
"Wagyu Tortellini in Mushroom Broth with Miso, Greens and Sourdough",Dried Shiitake Mushrooms,Dried Shiitake Mushroom,,"Almond, Brazil Nut, Cashew, Crustacean, Egg, Fish, Gluten, Hazelnut, Lupin, Macadamia, Milk, Mollusc, Peanut, Pecan, Pine Nut, Pistachio, Sesame, Soy, Sulphites, Walnut, Wheat",0,ms,13/07/2026
"Wagyu Tortellini in Mushroom Broth with Miso, Greens and Sourdough",Garlic Cloves Skin On,Garlic,,,0,ms,13/07/2026
"Wagyu Tortellini in Mushroom Broth with Miso, Greens and Sourdough",Massel Beef Style Stock Cube,"Southern Ocean Sea Salt, Maize Maltodextrin, Cane Sugar, Yeast Extract, Natural Vegetable Flavours, Caramelized Sugar Syrup, Sunflower Oil, Extra Virgin Olive Oil, Dehydrated Celery",,Soy,78,ms,13/07/2026
"Wagyu Tortellini in Mushroom Broth with Miso, Greens and Sourdough",Miso White Paste,"Water, Soybeans, Rice, Salt, Alcohol",Soy,"Almond, Brazil Nut, Cashew, Crustacean, Egg, Fish, Gluten, Hazelnut, Lupin, Macadamia, Milk, Mollusc, Peanut, Pecan, Pine Nut, Pistachio, Sesame, Sulphites, Walnut, Wheat",0,ms,13/07/2026
"Wagyu Tortellini in Mushroom Broth with Miso, Greens and Sourdough",Mushroom Cup,Mushrooms,,,100,ms,13/07/2026
"Wagyu Tortellini in Mushroom Broth with Miso, Greens and Sourdough",Parmesan Cheese,"Pasteurised Cows Milk, Salt, Culture, Lipase, Non Animal Rennet",Milk,,99,ms,13/07/2026
"Wagyu Tortellini in Mushroom Broth with Miso, Greens and Sourdough",Sourdough Baby Baguette Bread,"Wheat Flour [Gluten] [Contains: Thiamine, Folic Acid], Water, Dried Durum Wheat Sourdough Culture (2.1%), Iodised Salt, Soya Flour, Plant-Bbased Emulsifier (472), Baker's Yeast, Flour Treatment Agent (300), Plant-Based Enzyme (Amylase), Canola Oil","Gluten, Soy, Wheat","Egg, Milk, Sesame",97,ms,13/07/2026
"Wagyu Tortellini in Mushroom Broth with Miso, Greens and Sourdough",Wagyu Beef Tortellini Pasta,"Pasta (65%) – Wheat Flour, Water, Pasteurised Free-Range Eggs (5%) (Water, Dehydrated Egg Powder), Durum Wheat Semolina, Vegetable Oil, Salt, Natural Colour (160a). Filling (35%) – Beef Ragu (94%) {Wagyu Beef (17%), Beef (17%), Water, Onion, Textured Soy Flour [Natural Colour (150a)], Carrot, Red Wine [Preservative (220)], Tomato Paste [Acidity Regulator (330)], Celery, Salt, Garlic, Dehydrated Beef Stock (Soy) [Anticaking Agent (554)], Sugar, Parsley, Pepper, Butter (Milk)}, Breadcrumbs (Wheat) [Emulsifier (471)], Potato Flakes [Emulsifier (471), Stabiliser (450),Preservative (222), Antioxidants (330, 304)], Stabiliser (460ii, 412).","Egg, Gluten, Milk, Soy, Wheat","Cashew, Peanut, Pine Nut",80,ms,13/07/2026
Wagyu Tortellini with Umami Tomato Sauce and Pesto Tossed Vegetables,Banana Shallot,Shallot,,,100,ms,15/06/2026
Wagyu Tortellini with Umami Tomato Sauce and Pesto Tossed Vegetables,Basil Pesto ,"Canola Oil (Non-Gm), Basil (34%), Walnuts, Parmesan Cheee (5%) (Milk, Salt, Starter Culture, Non Animal Rennet), Lemon Juice, Garlic, Salt, Vinegar, Acidity Regulators (Lactic, Citric, Ascorbic)","Milk, Walnut","Almond, Cashew, Egg, Macadamia, Sesame",92,ms,15/06/2026
Wagyu Tortellini with Umami Tomato Sauce and Pesto Tossed Vegetables,Broccolini,Broccolini,,,100,ms,15/06/2026
Wagyu Tortellini with Umami Tomato Sauce and Pesto Tossed Vegetables,Cherry Tomatoes,"Tomatoes (100%) (Whole Cherry Tomatoes (50% Min), Tomato Juice)
Cherry Tomatoes, Tomato Juice, Salt
Unpeeled Cherry Tomatoes, Tomato Juice, Acidity Regulator (330)
Tomatoes, Tomato Juice, Acidity Regulator (330)",,,0,ms,15/06/2026
Wagyu Tortellini with Umami Tomato Sauce and Pesto Tossed Vegetables,French Vinaigrette Sauce,"Canola Oil, Water, White Vinegar, Sugar, Salt, Mustard, Onion Powder, Herbs & Spices, Vegetable Gum (Xanthan), Red Capsicum, Garlic, Natural Antioxidant (Mixed Tocopherols)",,,98,ms,15/06/2026
Wagyu Tortellini with Umami Tomato Sauce and Pesto Tossed Vegetables,Garlic Cloves Skin On,Garlic,,,0,ms,15/06/2026
Wagyu Tortellini with Umami Tomato Sauce and Pesto Tossed Vegetables,Mixed Salad Leaves,Mixed Salad Leaves,,,100,ms,15/06/2026
Wagyu Tortellini with Umami Tomato Sauce and Pesto Tossed Vegetables,Parmesan Cheese,"Pasteurised Cows Milk, Salt, Culture, Lipase, Non Animal Rennet",Milk,,99,ms,15/06/2026
Wagyu Tortellini with Umami Tomato Sauce and Pesto Tossed Vegetables,Umami Seasoning,"Porcini Mushroom Powder, Dehydrated Onion And Garlic, Sugar, Salt, Tomato Powder, Paprika, Balsamic Vinegar Powder (Balsamic Vinegar, Tapioca Maltodextrin), Natural Flavour, Pepper, Citric Acid (330), Canola Oil",Sulphites,"Almond, Brazil Nut, Cashew, Crustacean, Egg, Fish, Gluten, Hazelnut, Lupin, Macadamia, Milk, Mollusc, Peanut, Pecan, Pine Nut, Pistachio, Sesame, Soy, Walnut, Wheat",0,ms,15/06/2026
Wagyu Tortellini with Umami Tomato Sauce and Pesto Tossed Vegetables,Wagyu Beef Tortellini Pasta,"Pasta (65%) – Wheat Flour, Water, Pasteurised Free-Range Eggs (5%) (Water, Dehydrated Egg Powder), Durum Wheat Semolina, Vegetable Oil, Salt, Natural Colour (160a). Filling (35%) – Beef Ragu (94%) {Wagyu Beef (17%), Beef (17%), Water, Onion, Textured Soy Flour [Natural Colour (150a)], Carrot, Red Wine [Preservative (220)], Tomato Paste [Acidity Regulator (330)], Celery, Salt, Garlic, Dehydrated Beef Stock (Soy) [Anticaking Agent (554)], Sugar, Parsley, Pepper, Butter (Milk)}, Breadcrumbs (Wheat) [Emulsifier (471)], Potato Flakes [Emulsifier (471), Stabiliser (450),Preservative (222), Antioxidants (330, 304)], Stabiliser (460ii, 412).","Egg, Gluten, Milk, Soy, Wheat","Cashew, Peanut, Pine Nut",80,ms,15/06/2026
Wagyu Tortellini with Umami Tomato Sauce and Pesto Tossed Vegetables,Worcestershire Sauce,"Water, White Vinegar, Molasses, Onion, Salt, Garlic, Spices, Natural Flavours, Colour (150d)",,"Almond, Brazil Nut, Cashew, Crustacean, Egg, Fish, Gluten, Hazelnut, Lupin, Macadamia, Milk, Mollusc, Peanut, Pecan, Pine Nut, Pistachio, Sesame, Soy, Sulphites, Walnut, Wheat",90,ms,15/06/2026
Wagyu-licious Burgers and Chips with Zesty Guacamole,Aussie Barbecue Seasoning,"Herbs And Spices (Paprika, Pepper, Mustard, Coriander, Oregano, Celery), Dehydrated Vegetables (Garlic, Onion, Bell Pepper), Sugar, Salt, Citric Acid, Natural Flavour, Yeast Extract, Canola Oil",Sulphites,"Almond, Brazil Nut, Cashew, Crustacean, Egg, Fish, Gluten, Hazelnut, Lupin, Macadamia, Milk, Mollusc, Peanut, Pecan, Pine Nut, Pistachio, Sesame, Soy, Walnut, Wheat",0,ms,15/06/2026
Wagyu-licious Burgers and Chips with Zesty Guacamole,Continental Vegan Roll Bread,"Wheat Flour (Gluten) [Contain Vitamins: Thiamine, Folic Acid], Water, Baker’s Yeast, Bread Improver [Wheat Flour (Gluten), Malt Flour, Soya Flour, Enzymes (Wheat), Ascorbic Acid (300)], Iodised Salt, Canola Oil, Shelf-Life Extender (Water, Glucose, Maltodextrin, Propionibacterium Culture), White Vinegar","Gluten, Soy, Wheat","Egg, Milk, Sesame",95,ms,15/06/2026
Wagyu-licious Burgers and Chips with Zesty Guacamole,Garlic & Aioli Mayonnaise,"Canola Oil, Pasteurised Whole Egg, Garlic, Water, White Vinegar, Dijon Mustard, Liquid Sugar, Salt, Lemon Juice, Natural Flavour, Spice Extract, Acidity Regulator (Citric), Natural Antioxidant (307b), Garlic Oil, Colour (Lutein)",Egg,,96,ms,15/06/2026
Wagyu-licious Burgers and Chips with Zesty Guacamole,Guacamole Sachet,"Avocado Puree (72%) (Avocado 98%, Salt, Food Acid (270, 300)),  Capsicum (8.6%), Canola Oil, White Vinegar, Coriander, Jalapeno (1.4%), Lime Juice, Lemon Juice, Salt, Sugar, Potato Flakes, Antioxidant (300), Chives, Vegetable Gum (Xanthan Gum), Garlic, Onion, Spices, Natural Colour (141), Preservative (211)",,"Almond, Cashew, Egg, Macadamia, Milk, Sesame, Walnut",98,ms,15/06/2026
Wagyu-licious Burgers and Chips with Zesty Guacamole,Lemons,Lemon,,,0,ms,15/06/2026
Wagyu-licious Burgers and Chips with Zesty Guacamole,Spring Onion,Spring Onion,,,100,ms,15/06/2026
Wagyu-licious Burgers and Chips with Zesty Guacamole,Tomatoes Salad,Tomato,,,100,ms,15/06/2026
Wagyu-licious Burgers and Chips with Zesty Guacamole,Wagyu Burger Patties Beef,Beef (100%),,,100,ms,15/06/2026
Wagyu-licious Burgers and Chips with Zesty Guacamole,White Washed Potato,Potato,,,100,ms,15/06/2026
Walnut-Crusted Salmon and Bacon Mash with Leafy Avocado Salad,Avocado,Avocado,,,0,ms,06/07/2026
Walnut-Crusted Salmon and Bacon Mash with Leafy Avocado Salad,Baby Spinach Leaves,Baby Spinach Leaves,,,100,ms,06/07/2026
Walnut-Crusted Salmon and Bacon Mash with Leafy Avocado Salad,Bacon Diced,"Australian Pork (95%), Water, Salt, Mineral Salts (451, 452, 450), Sugar, Dextrose (Maize), Antioxidant (316), Preservative (250)
Pork (80%), Water, Salt, Sugar, Spice Extracts, Mineral Salt (452), Antioxidant (301), Sodium Nitrite (250)
Pork (70%), Water, Starch Thickeners(1412, 415), Salt, Mineral Salts (451, 450, 508, 452), Sugar, Vegetable Gums (407a, 412), Dextrose (Tapioca, Maize), Hydrolysed Maize Protein, Antioxidant (316), Pork Collagen, Preservative (250), Yeast Extract, Canola Oil, Fermented Rice, Colour (120), Herb Extract, Spice Extract",,Soy,80,ms,06/07/2026
Walnut-Crusted Salmon and Bacon Mash with Leafy Avocado Salad,Garlic Cloves Skin On,Garlic,,,0,ms,06/07/2026
Walnut-Crusted Salmon and Bacon Mash with Leafy Avocado Salad,Tasmanian Salmon Skin On Fish,"Salmon
Salmon, Natural Culture",Fish,"Crustacean, Egg, Gluten, Milk, Soy, Wheat",100,ms,06/07/2026
Walnut-Crusted Salmon and Bacon Mash with Leafy Avocado Salad,Walnuts,Walnuts ,Walnut,"Almond, Brazil Nut, Cashew, Crustacean, Egg, Fish, Gluten, Hazelnut, Lupin, Macadamia, Milk, Mollusc, Peanut, Pecan, Pine Nut, Pistachio, Sesame, Soy, Sulphites, Wheat",0,ms,06/07/2026
Walnut-Crusted Salmon and Bacon Mash with Leafy Avocado Salad,White Washed Potato,Potato,,,100,ms,06/07/2026
"Warm Dukkah Beef Salad with Zucchini, Capsicum and Freekeh",Beef Stirfry Strips,Beef,,,100,ms,01/06/2026
"Warm Dukkah Beef Salad with Zucchini, Capsicum and Freekeh",Cracked Freekeh,Wheat,"Gluten, Wheat","Almond, Brazil Nut, Cashew, Crustacean, Egg, Fish, Hazelnut, Lupin, Macadamia, Milk, Mollusc, Peanut, Pecan, Pine Nut, Pistachio, Sesame, Soy, Sulphites, Walnut",100,ms,01/06/2026
"Warm Dukkah Beef Salad with Zucchini, Capsicum and Freekeh",Dukkah Seasoning,"Almond, Sesame Seeds, Spices (Coriander, Cumin, Fennel, Pepper), Salt, Sugar, Dehydrated Vegetable (Bell Pepper)","Almond, Sesame","Brazil Nut, Cashew, Crustacean, Egg, Fish, Gluten, Hazelnut, Lupin, Macadamia, Milk, Mollusc, Peanut, Pecan, Pine Nut, Pistachio, Soy, Sulphites, Walnut, Wheat",0,ms,01/06/2026
"Warm Dukkah Beef Salad with Zucchini, Capsicum and Freekeh",Garlic Cloves Skin On,Garlic,,,0,ms,01/06/2026
"Warm Dukkah Beef Salad with Zucchini, Capsicum and Freekeh",Green Zucchini,Zucchini,,,100,ms,01/06/2026
"Warm Dukkah Beef Salad with Zucchini, Capsicum and Freekeh",Kofta Seasoning,"Herbs And Spices, Salt, Dehydrated Vegetable, Rice Flour, Sugar, Food Acid (330), Natural Flavour, Yeast Extract, Canola Oil",Sulphites,"Almond, Brazil Nut, Cashew, Crustacean, Egg, Fish, Gluten, Hazelnut, Lupin, Macadamia, Milk, Mollusc, Peanut, Pecan, Pine Nut, Pistachio, Sesame, Soy, Walnut, Wheat",0,ms,01/06/2026
"Warm Dukkah Beef Salad with Zucchini, Capsicum and Freekeh",Onion Red,Red Onion,,,100,ms,01/06/2026
"Warm Dukkah Beef Salad with Zucchini, Capsicum and Freekeh",Parsley Continental,Parsley,,,100,ms,01/06/2026
"Warm Dukkah Beef Salad with Zucchini, Capsicum and Freekeh",Red Capsicum,Red Capsicum,,,100,ms,01/06/2026
"Warm Dukkah Beef Salad with Zucchini, Capsicum and Freekeh",Red Onion,Red Onion,,,100,ms,01/06/2026
Yellow Basa Fish Curry with Coconut Rice and Peanuts,Baby Spinach Leaves,Baby Spinach Leaves,,,100,ms,01/06/2026
Yellow Basa Fish Curry with Coconut Rice and Peanuts,Basa Fillets Skin Off Fish,"Fish (Pangasius Hypophthalmus), Salt, Food Additive (330, 331, 332)
Basa (Pangasius Hypophthalmus)(Fish)
",Fish,"Crustacean, Egg, Gluten, Milk, Soy, Wheat",0,ms,01/06/2026
Yellow Basa Fish Curry with Coconut Rice and Peanuts,Coconut Milk,"Fresh Coconut Milk (99.9%) And Stabilizers (Xanthan Gum E415, Guar Gum E412, Carrageenan E407)",,,0,ms,01/06/2026
Yellow Basa Fish Curry with Coconut Rice and Peanuts,Coconut Milk,"Fresh Coconut Milk (99.96%), Xanthan Gum (415) And Guar Gum (E412)
Coconut Extract (85%), Water, Stabilisers (412, 466), Emulsifier (435)
Coconut Extract (53%), Water",,,0,ms,01/06/2026
Yellow Basa Fish Curry with Coconut Rice and Peanuts,Coriander,Coriander,,,100,ms,01/06/2026
Yellow Basa Fish Curry with Coconut Rice and Peanuts,Fish Sauce,"Anchovy Extract (77%) (Fish), Salt (20%), Sugar (3%)",Fish,"Almond, Brazil Nut, Cashew, Crustacean, Egg, Gluten, Hazelnut, Lupin, Macadamia, Milk, Mollusc, Peanut, Pecan, Pine Nut, Pistachio, Sesame, Soy, Sulphites, Walnut, Wheat",0,ms,01/06/2026
Yellow Basa Fish Curry with Coconut Rice and Peanuts,Fish Sauce,"Anchovy Extract (77%) (Fish), Salt (20%), Sugar (3%).",Fish,"Almond, Brazil Nut, Cashew, Crustacean, Egg, Gluten, Hazelnut, Lupin, Macadamia, Milk, Mollusc, Peanut, Pecan, Pine Nut, Pistachio, Sesame, Soy, Sulphites, Walnut, Wheat",0,ms,01/06/2026
